	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
466	A8BJ55	Kinase, NEK (A8BJ55_GIAIC)	GL50803_102034		108.14038225340593	53.99	2.25	17.552981104291565	Oxidation of M(M562)	Oxidation of M(1)			Single Protein		A8BJ55	2	7	7	2	7	2	2	7	100.0	Doubtful
467	A8B8R9	T-complex protein 1 subunit gamma (A8B8R9_GIAIC)	GL50803_17411		61.52012471106137	84.93	1.42	15.859272401245885					Single Protein		A8B8R9	1	8	8	1	8	1	2	12	99.11347517730496	Doubtful
468	A8BJ46	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) (A8BJ46_GIAIC)	GL50803_8822		65.0493263935995	64.18	3.57	25.987062374115435	Oxidation of M(M440)	Oxidation of M(1)			Single Protein		A8BJ46	2	9	8	2	9	2	2	13	100.0	Confident
469	A8BIU1	Proliferating cell nuclear antigen (A8BIU1_GIAIC)	GL50803_6564		33.183465087469614	84.95	4.68	28.21783584435723					Single Protein		A8BIU1	1	2	2	1	2	1	1	2	100.0	Doubtful
470	A8B940	G2/mitotic-specific cyclin B (A8B940_GIAIC)	GL50803_3977		39.5176331782874	82.99	5.87	40.69356712602642					Single Protein		A8B940	2	9	9	2	9	2	2	9	99.11816578483246	Confident
471	A8BJ72	RING-type domain-containing protein (A8BJ72_GIAIC)	GL50803_17109		121.15082632590496	57.63	3.77	22.47744276817671					Single Protein		A8BJ72	4	12	12	4	12	4	4	14	100.0	Confident
472	A8B8T1	CDC19 (A8B8T1_GIAIC)	GL50803_17413		147.702035644308	60.59	2.66	12.359081422064666					Single Protein		A8B8T1	2	7	7	2	7	2	2	7	100.0	Doubtful
473	K1C10_HUMAN				59.48287701205572	57.84	40.3	485.90288060719246	Oxidation of M(M150, M291, M306, M321)	Oxidation of M(4)			Single Protein		K1C10_HUMAN	37	44	39	32	39	32	203	276	100.0	Confident
474	A8B8V6	PPM-type phosphatase domain-containing protein (A8B8V6_GIAIC)	GL50803_11740		39.09301715280167	74.72	12.5	68.54065001083522					Single Protein		A8B8V6	4	9	9	4	9	4	5	12	100.0	Confident
475	A8B8V5	Ankyrin repeat protein 1 (A8B8V5_GIAIC)	GL50803_101397		37.31132493921613	69.65	2.6	24.38477721810061					Single Protein		A8B8V5	1	1	1	1	1	1	1	2	100.0	Doubtful
476	A0A644FAA0	Ankyrin repeat protein 2 (A0A644FAA0_GIAIC)	GL50803_00d113284		27.754114553674867	73.81	3.57	39.610952664144655					Related and Unrelated Proteins	A8B4P0, A8B9W1, A8BFA2, A8BNV2	A0A644FAA0, A8B4P0, A8B9W1, A8BFA2, A8BNV2	1	3	0	0	3	1	2	3	100.0	Doubtful
477	A8BKB6	Uncharacterized protein (A8BKB6_GIAIC)	GL50803_10181		85.20595194686658	67.41	1.85	13.162453849395963					Single Protein		A8BKB6	1	6	6	1	6	1	1	9	100.0	Doubtful
478	A8BKC8	SERPIN domain-containing protein (A8BKC8_GIAIC)	GL50803_4653		38.76094637346884	82.34	19.37	65.83113263625441	Oxidation of M(M167, M199)	Oxidation of M(2)			Single Protein		A8BKC8	6	11	11	6	11	6	6	11	100.0	Confident
479	A8B338	Thioredoxin domain-containing protein (A8B338_GIAIC)	GL50803_14521		22.508391042921534	57.71	18.41	159.03325935693792	Oxidation of M(M129)	Oxidation of M(1)			Related Proteins	A8BYC4	A8B338, A8BYC4	3	5	5	3	5	3	8	14	100.0	Confident
480	A8BKJ8	Polyadenylate-binding protein, putative (A8BKJ8_GIAIC)	GL50803_5942		49.991767666666995	71.27	28.28	77.12490100950917	Oxidation of M(M107, M108)	Oxidation of M(2)			Single Protein		A8BKJ8	15	22	22	15	22	15	15	24	100.0	Confident
481	A8B9M4	Protein kinase domain-containing protein (A8B9M4_GIAIC)	GL50803_26199		53.02105562861737	61.57	2.89	23.699811565906774					Single Protein		A8B9M4	1	7	7	1	7	1	1	9	88.23529411764706	Doubtful
482	A8BJN3	eIF-2B GDP-GTP exchange factor subunit alpha (A8BJN3_GIAIC)	GL50803_91911		36.712044134306915	70.48	9.34	52.79207172473887	Oxidation of M(M95)	Oxidation of M(1)			Single Protein		A8BJN3	3	5	5	3	5	3	3	5	100.0	Confident
483	A8B9N2	Arginyl-tRNA synthetase (A8B9N2_GIAIC)	GL50803_10521		70.24969542219593	81.64	6.12	40.65511893335255					Single Protein		A8B9N2	3	8	8	3	8	3	5	9	100.0	Confident
484	A0A644F600	Protein kinase domain-containing protein (A0A644F600_GIAIC)	GL50803_0096363		298.8554497682886	56.07	0.33	4.127755830461258					Related Proteins	A8B486	A0A644F600, A8B486	1	15	15	1	15	1	1	16	100.0	Doubtful
485	A8BK43	U3-containing 90S pre-ribosomal complex subunit (A8BK43_GIAIC)	GL50803_10568		40.06254478909651	78.13	4.83	23.969127606428444					Single Protein		A8BK43	1	9	9	1	9	1	1	14	99.1394148020654	Doubtful
486	A8B9Q3	Fibrillarin (A8B9Q3_GIAIC)	GL50803_97219		35.22111749260672	89.91	33.64	164.14750146365452	Oxidation of M(M164, M269)	Oxidation of M(2)			Single Protein		A8B9Q3	11	16	16	11	16	11	18	23	100.0	Confident
487	A8B9Q0	Structural maintenance of chromosomes protein (A8B9Q0_GIAIC)	GL50803_17465		160.5072005708227	71.01	1.11	0.0					Single Protein		A8B9Q0	1	13	13	1	13	1	0	18	82.35294117647058	Doubtful
488	A8BK53	Uncharacterized protein (A8BK53_GIAIC)	GL50803_10572		35.153908839313445	44.62	3.08	58.18712356870905					Single Protein		A8BK53	1	1	1	1	1	1	1	1	100.0	Doubtful
489	A8BJT1	Protein kinase domain-containing protein (A8BJT1_GIAIC)	GL50803_5375		44.914010616063806	75.8	4.69	23.115432650583045					Single Protein		A8BJT1	1	5	3	1	5	1	2	6	100.0	Doubtful
490	A8BK50	Peptidylprolyl isomerase (A8BK50_GIAIC)	GL50803_10570		38.848790841264915	78.81	20.9	129.1843764232183					Single Protein		A8BK50	8	12	12	8	12	8	15	21	100.0	Confident
491	A8BK61	Nop domain-containing protein (A8BK61_GIAIC)	GL50803_10577		55.352834607607306	83.94	4.82	63.23333021653071	Oxidation of M(M200)	Oxidation of M(1)			Single Protein		A8BK61	2	16	16	2	16	2	4	20	100.0	Confident
492	A8B9S8	Tr-type G domain-containing protein (A8B9S8_GIAIC)	GL50803_17460		51.33873711635822	75.7	3.23	19.66697649758231					Single Protein		A8B9S8	1	4	4	1	4	1	1	4	100.0	Doubtful
493	A8BK58	Glucose regulated protein 94 / Heat shock protein 90 (A8BK58_GIAIC)	GL50803_15247		99.75943066230364	70.35	3.65	21.916908035803228	Oxidation of M(M568)	Oxidation of M(1)			Single Protein		A8BK58	4	12	12	4	12	4	4	13	100.0	Confident
494	A8B9T4	WD_REPEATS_REGION domain-containing protein (A8B9T4_GIAIC)	GL50803_137698		31.44388546729652	35.71	5.44	40.17682341648958					Single Protein		A8B9T4	1	3	3	1	3	1	1	5	100.0	Doubtful
495	A8BJW7	Putative U3 small nucleolar RNA-associated protein 6 (A8BJW7_GIAIC)	GL50803_8892		53.844137712540224	92.52	1.71	38.97059084278435					Single Protein		A8BJW7	1	4	4	1	4	1	2	6	99.13644214162349	Doubtful
496	A0A644F037	SUN domain-containing protein (A0A644F037_GIAIC)	GL50803_0061270		92.38268616322591	68.91	1.42	11.833285999246579					Single Protein		A0A644F037	1	10	10	1	10	1	1	11	100.0	Doubtful
497	A8B9U8	AP complex subunit beta (A8B9U8_GIAIC)	GL50803_21423		122.75459048252533	60.07	36.04	274.4610073707195	Oxidation of M(M81, M95, M615, M637, M870, M999)	Oxidation of M(6)			Single Protein		A8B9U8	57	63	63	57	63	57	264	366	100.0	Confident
498	A8BK79	AMP_N domain-containing protein (A8BK79_GIAIC)	GL50803_17327		49.64063003603258	64.19	20.95	134.07904276522598	Oxidation of M(M100, M157)	Oxidation of M(2)			Single Protein		A8BK79	8	13	13	8	13	8	15	28	100.0	Confident
499	A8B9W9	Uncharacterized protein (A8B9W9_GIAIC)	GL50803_9157		30.89293481533713	83.7	9.26	55.998669806169104	Oxidation of M(M135)	Oxidation of M(1)			Single Protein		A8B9W9	2	7	7	2	7	2	2	7	100.0	Doubtful
500	A0A644F2W2	Outer-arm dynein gamma (Fragment) (A0A644F2W2_GIAIC)	GL50803_0016804A		258.8274253906289	70.44	1.15	6.837222785626265					Unrelated Proteins	A8B2B7	A0A644F2W2, A8B2B7	2	21	21	2	21	2	3	23	100.0	Confident
501	A0A644F1V6	Coiled-coil protein (A0A644F1V6_GIAIC)	GL50803_00113677		362.3769344544973	89.24	10.26	6.480388067663882	Oxidation of M(M2887)	Oxidation of M(1)			Related Proteins	A8BNC0	A0A644F1V6, A8BNC0	14	40	40	14	40	14	16	62	100.0	Confident
502	A8BLA6	DM10 domain-containing protein (A8BLA6_GIAIC)	GL50803_14135		43.092661949166825	54.01	7.75	48.33774067296402	Oxidation of M(M239)	Oxidation of M(1)			Single Protein		A8BLA6	3	5	5	3	5	3	3	5	100.0	Confident
503	A8BLC3	Kinase, NEK (A8BLC3_GIAIC)	GL50803_113553		71.47664112242151	77.85	25.54	53.119421384095205	Oxidation of M(M177, M256, M560)	Oxidation of M(3)			Single Protein		A8BLC3	13	21	21	13	21	13	15	31	100.0	Confident
504	LYSC_HUMAN				16.52628387505715	81.08	20.27	247.03317100679405					Single Protein		LYSC_HUMAN	4	7	7	4	7	4	7	16	100.0	Confident
505	A8B961	Uncharacterized protein (A8B961_GIAIC)	GL50803_15265		32.111230505003235	65.79	5.59	31.018871020083868					Related Proteins	A8BKF4	A8B961, A8BKF4	1	1	1	1	1	1	1	1	100.0	Doubtful
506	A8BLL7	60S ribosomal protein L7a (A8BLL7_GIAIC)	GL50803_17244		25.36669609506651	89.78	54.22	181.6762080929158	Oxidation of M(M61)	Oxidation of M(1)			Single Protein		A8BLL7	17	30	30	17	30	17	25	38	100.0	Confident
507	A8BLL4	Hybrid cluster protein (A8BLL4_GIAIC)	GL50803_3042		62.50482633969992	65.67	3.87	24.38477721810061					Single Protein		A8BLL4	2	4	4	2	4	2	2	4	100.0	Doubtful
508	A0A644F5K4	Protein phosphatase PP2A regulatory subunit A (A0A644F5K4_GIAIC)	GL50803_0016567		72.57377846428206	66.46	1.85	10.966810551294817	Oxidation of M(M644)	Oxidation of M(1)			Related Proteins	A8BJL0	A0A644F5K4, A8BJL0	2	7	0	0	7	2	3	10	100.0	Confident
509	A8BKM6	Uncharacterized protein (A8BKM6_GIAIC)	GL50803_8528		56.814988387937184	58.71	4.73	45.76354146552807					Single Protein		A8BKM6	3	4	4	3	4	3	4	4	100.0	Confident
510	A8BL07	W2 domain-containing protein (A8BL07_GIAIC)	GL50803_7522		46.86376531554676	75.37	4.39	58.42889832037958					Single Protein		A8BL07	2	5	5	2	5	2	3	6	100.0	Confident
511	A8BL50	Kinesin-like protein (A8BL50_GIAIC)	GL50803_17264		87.92019806564217	68.84	1.76	11.605409790182685					Single Protein		A8BL50	1	6	6	1	6	1	1	8	100.0	Doubtful
512	A8BKS8	S4 RNA-binding domain-containing protein (A8BKS8_GIAIC)	GL50803_4547		21.63972842978185	100.0	30.69	305.0462518659393	Oxidation of M(M149)	Oxidation of M(1)			Single Protein		A8BKS8	4	13	13	4	13	4	12	26	100.0	Confident
513	K1H1_HUMAN				47.20203538198987	71.88	2.16	5.240455228237772					Related Proteins	K1H5_HUMAN, K1H6_HUMAN, K1HB_HUMAN, K1M1_SHEEP	K1H1_HUMAN, K1H5_HUMAN, K1H6_HUMAN, K1HB_HUMAN, K1M1_SHEEP	1	1	0	0	1	1	1	2	100.0	Doubtful
514	A8BL74	Uncharacterized protein (A8BL74_GIAIC)	GL50803_9861		42.68588009378571	100.0	43.9	163.58072359486147	Oxidation of M(M370)	Oxidation of M(1)			Single Protein		A8BL74	30	45	43	28	43	28	51	73	100.0	Confident
515	A8BKV3	Uncharacterized protein (A8BKV3_GIAIC)	GL50803_5883		62.525235026157816	84.34	1.42	31.77827840852283					Single Protein		A8BKV3	1	15	15	1	15	1	2	19	100.0	Doubtful
516	SRPP_HEVBR				22.330761677620327	100.0	14.71	248.15096816067094					Single Protein		SRPP_HEVBR	2	6	6	2	6	2	10	18	100.0	Confident
517	A0A644F3V1	Aspartyl-tRNA synthetase (A0A644F3V1_GIAIC)	GL50803_0010870		62.03132672379235	79.49	3.09	24.33788341575811					Related Proteins	A8BPC2	A0A644F3V1, A8BPC2	2	5	5	2	5	2	2	6	100.0	Confident
518	A8BKY7	ANK_REP_REGION domain-containing protein (A8BKY7_GIAIC)	GL50803_113622		164.0170022765054	78.86	1.86	11.517555484250549	Oxidation of M(M1321)	Oxidation of M(1)			Single Protein		A8BKY7	3	12	12	3	12	3	3	12	99.28571428571429	Confident
519	A8BKZ4	R-SNARE 3 (A8BKZ4_GIAIC)	GL50803_14469		26.328102836558084	70.71	10.46	52.95271705520593					Single Protein		A8BKZ4	2	4	4	2	4	2	2	5	100.0	Doubtful
520	A8BMF7	Ribosomal protein L34 (A8BMF7_GIAIC)	GL50803_36069		13.489255524165277	100.0	6.67	70.30944097885677					Single Protein		A8BMF7	1	3	3	1	3	1	1	4	100.0	Doubtful
521	TRFL_HUMAN				78.13191330722142	88.03	11.13	76.64719340511992					Single Protein		TRFL_HUMAN	7	20	19	6	20	7	14	30	100.0	Confident
522	E2RTP0	Kinase, AGC PKA (E2RTP0_GIAIC)	GL50803_11214		40.440804807084845	66.02	5.57	47.93825521285689					Single Protein		E2RTP0	2	3	3	2	3	2	2	3	99.11971830985915	Confident
523	E2RU10	EB1 (E2RU10_GIAIC)	GL50803_14048		27.19444981417099	76.05	7.98	81.51819243925421					Single Protein		E2RU10	1	3	3	1	3	1	2	4	100.0	Doubtful
524	E2RTP6	Alpha-7.1 giardin (E2RTP6_GIAIC)	GL50803_103373		42.882504128640136	100.0	28.09	51.634844635362576	Oxidation of M(M111)	Oxidation of M(1)			Single Protein		E2RTP6	14	29	2	1	16	8	17	34	100.0	Confident
525	E2RU18	Phosphoglucomutase (E2RU18_GIAIC)	GL50803_17254		73.88252062154112	73.13	2.14	25.76223791591698					Single Protein		E2RU18	1	10	10	1	10	1	2	13	99.12126537785588	Doubtful
526	E2RTP4	Alpha-1 giardin (E2RTP4_GIAIC)	GL50803_11654		33.867801712642056	82.37	43.05	131.93362629490926	Oxidation of M(M68, M117, M127, M272)	Oxidation of M(4)			Single Protein		E2RTP4	19	24	14	11	14	11	22	35	100.0	Confident
527	E2RTP3	Fe-ADH domain-containing protein (E2RTP3_GIAIC)	GL50803_3593		44.79544447747681	54.3	13.51	130.64254235936224					Single Protein		E2RTP3	5	7	6	4	6	4	9	11	100.0	Confident
528	E2RU13	Fe-hydrogenase-1 (E2RU13_GIAIC)	GL50803_6304		52.139317351026314	70.89	2.53	38.35060417028551					Single Protein		E2RU13	1	2	2	1	2	1	2	3	100.0	Doubtful
529	E2RU04	Dynamin (E2RU04_GIAIC)	GL50803_14373		79.46246910511489	80.33	9.97	100.37938018956017	Oxidation of M(M338, M668)	Oxidation of M(2)			Single Protein		E2RU04	7	20	20	7	20	7	18	30	100.0	Confident
530	E2RTR0	CCT-alpha (E2RTR0_GIAIC)	GL50803_91919		59.244345469901816	79.82	4.36	24.52654917867096					Single Protein		E2RTR0	2	9	9	2	9	2	3	9	100.0	Confident
531	E2RTR2	Alpha-1,4 glucan phosphorylase (E2RTR2_GIAIC)	GL50803_6226		104.7833767589119	55.95	6.28	27.127264629637647	Oxidation of M(M883)	Oxidation of M(1)			Single Protein		E2RTR2	6	21	21	6	21	6	6	23	100.0	Confident
532	E2RTR8	Thioredoxin domain-containing protein (E2RTR8_GIAIC)	GL50803_29487		25.76033005077483	89.74	30.34	130.8465278289876	Oxidation of M(M93)	Oxidation of M(1)			Single Protein		E2RTR8	10	14	14	10	14	10	13	17	100.0	Confident
533	E2RU36	Arginine deiminase (E2RU36_GIAIC)	GL50803_112103		64.09043851477969	83.45	30.52	173.96248516816576	Oxidation of M(M76, M186, M255, M522, M525)	Oxidation of M(5)			Single Protein		E2RU36	23	33	33	23	33	23	56	98	100.0	Confident
534	E2RU27	Thioredoxin reductase (E2RU27_GIAIC)	GL50803_9827		33.84700389599073	71.97	10.19	55.44113625572935					Single Protein		E2RU27	3	5	5	3	5	3	3	5	100.0	Confident
535	E2RTQ9	Alpha-2 giardin (E2RTQ9_GIAIC)	GL50803_7796		33.91349788125424	72.97	41.89	173.37617554819778	Oxidation of M(M68, M117, M127, M272)	Oxidation of M(4)			Single Protein		E2RTQ9	16	32	22	8	22	8	22	46	100.0	Confident
536	E2RTQ2	Kinesin-like protein (E2RTQ2_GIAIC)	GL50803_16945		79.61749694523218	73.11	1.54	13.521046342087839					Single Protein		E2RTQ2	1	6	6	1	6	1	1	10	86.27450980392157	Doubtful
537	E2RTQ4	t-SNARE coiled-coil homology domain-containing protein (E2RTQ4_GIAIC)	GL50803_7309		32.49485584090071	73.38	9.56	43.1935132293318					Single Protein		E2RTQ4	2	7	7	2	7	2	2	7	100.0	Confident
538	A8BML4	Hom_end_hint domain-containing protein (A8BML4_GIAIC)	GL50803_4149		49.53716719994029	70.0	5.45	28.76295312771413					Single Protein		A8BML4	2	10	10	2	10	2	2	11	100.0	Confident
539	A8BMM8	Nucleolar GTP-binding protein 1 (A8BMM8_GIAIC)	GL50803_16371		77.56850651696405	83.43	1.63	13.786164897815052					Single Protein		A8BMM8	1	18	18	1	18	1	1	19	99.13793103448276	Doubtful
540	CASK_BOVIN				21.255892161571378	38.95	18.95	978.8177077448687					Single Protein		CASK_BOVIN	3	3	3	3	3	3	16	18	100.0	Confident
541	E2RTN4	Ribosomal_L2_C domain-containing protein (E2RTN4_GIAIC)	GL50803_16086		27.020290433504577	68.53	28.29	108.76554387053653	Oxidation of M(M66, M165)	Oxidation of M(2)			Single Protein		E2RTN4	7	13	13	7	13	7	10	15	100.0	Confident
542	E2RTN3	Glucosamine-6-phosphate isomerase (E2RTN3_GIAIC)	GL50803_10829		28.74954093365983	78.33	20.15	70.30944097885677					Single Protein		E2RTN3	4	5	2	2	5	4	4	7	100.0	Confident
543	E2RTN5	MHD domain-containing protein (E2RTN5_GIAIC)	GL50803_8917		48.38294426844029	67.51	50.23	247.3247750120768	Oxidation of M(M21, M74, M87, M275, M301, M390, M396)	Oxidation of M(7)			Single Protein		E2RTN5	35	38	38	35	38	35	89	119	100.0	Confident
544	E2RTN1	Regulator of nonsense transcripts 1-like protein (E2RTN1_GIAIC)	GL50803_13452		147.3899435425575	69.4	1.0	7.848495737174709					Single Protein		E2RTN1	1	5	5	1	5	1	1	5	100.0	Doubtful
545	E2RTN7	Gamma giardin (E2RTN7_GIAIC)	GL50803_17230		35.60994348486699	82.96	52.41	192.7269564826002	Oxidation of M(M60, M65, M82, M237, M306)	Oxidation of M(5)			Single Protein		E2RTN7	22	31	31	22	31	22	43	59	100.0	Confident
546	E2RU95	PNP_UDP_1 domain-containing protein (E2RU95_GIAIC)	GL50803_9779		34.26122084403379	84.19	17.1	80.28884550488806	Oxidation of M(M151)	Oxidation of M(1)			Single Protein		E2RU95	6	11	11	6	11	6	7	13	100.0	Confident
547	E2RU97	14_3_3 domain-containing protein (E2RU97_GIAIC)	GL50803_6430		28.55835353513257	89.52	36.29	196.1216765112604	Oxidation of M(M36, M129)	Oxidation of M(2)			Single Protein		E2RU97	18	24	24	18	24	18	26	36	100.0	Confident
548	E2RU99	Branched-chain amino acid aminotransferase (E2RU99_GIAIC)	GL50803_6184		39.0398641256445	54.37	5.35	46.87296065257118					Single Protein		E2RU99	2	5	5	2	5	2	2	5	100.0	Confident
549	A0A644F070	Ankyrin repeat protein 1 (A0A644F070_GIAIC)	GL50803_0015410		27.644638865042516	86.45	11.16	116.642390564002	Oxidation of M(M94, M99)	Oxidation of M(2)			Unrelated Proteins	A8BH21	A0A644F070, A8BH21	2	5	5	2	5	2	4	10	100.0	Confident
550	E2RU80	cAMP-dependent protein kinase regulatory chain (E2RU80_GIAIC)	GL50803_9117		50.70689671267195	62.61	2.83	23.50176300128917					Single Protein		E2RU80	1	3	3	1	3	1	1	3	100.0	Doubtful
551	E2RU89	Fe-ADH domain-containing protein (E2RU89_GIAIC)	GL50803_3861		45.198821469273014	57.35	17.16	68.07739523349623	Oxidation of M(M408)	Oxidation of M(1)			Single Protein		E2RU89	6	10	9	5	9	5	8	11	100.0	Confident
552	E2RTW9	t-SNARE coiled-coil homology domain-containing protein (E2RTW9_GIAIC)	GL50803_96994		34.76959253289741	84.69	4.23	27.48251764645867					Single Protein		E2RTW9	1	4	4	1	4	1	1	7	100.0	Doubtful
553	E2RTZ1	Pyruvate-flavodoxin oxidoreductase (E2RTZ1_GIAIC)	GL50803_114609		138.83955021037303	64.01	17.64	49.24170033999765	Oxidation of M(M553, M804, M1086)	Oxidation of M(3)			Single Protein		E2RTZ1	30	52	52	30	52	30	42	84	100.0	Confident
554	E2RTZ3	Thioredoxin domain-containing protein (E2RTZ3_GIAIC)	GL50803_9413		50.37552537978743	66.82	21.83	73.93208665287446	Oxidation of M(M101, M341)	Oxidation of M(2)			Single Protein		E2RTZ3	11	20	19	10	19	10	13	30	100.0	Confident
555	A8BM19	ANK_REP_REGION domain-containing protein (A8BM19_GIAIC)	GL50803_11720		48.43748079245936	63.8	14.93	72.14041600434783	Oxidation of M(M105, M225)	Oxidation of M(2)			Single Protein		A8BM19	5	10	10	5	10	5	6	12	100.0	Confident
556	E2RTY6	Glucose-6-phosphate isomerase (E2RTY6_GIAIC)	GL50803_9115		64.45114942193918	69.52	3.25	26.587603731500458	Oxidation of M(M139)	Oxidation of M(1)			Single Protein		E2RTY6	2	7	7	2	7	2	2	11	100.0	Confident
557	K2M2_SHEEP				53.64732976558479	81.26	1.83	3.5242827558324192					Related Proteins	K2M3_SHEEP, KRHB1_HUMAN, KRHB3_HUMAN, KRHB5_HUMAN, KRHB6_HUMAN	K2M2_SHEEP, K2M3_SHEEP, KRHB1_HUMAN, KRHB3_HUMAN, KRHB5_HUMAN, KRHB6_HUMAN	1	2	0	0	2	1	1	2	100.0	Doubtful
558	E2RTY8	Flavodoxin-like domain-containing protein (E2RTY8_GIAIC)	GL50803_10358		46.592076751423185	79.23	12.32	89.55202482570176	Oxidation of M(M266, M273)	Oxidation of M(2)			Single Protein		E2RTY8	5	7	7	5	7	5	9	12	100.0	Confident
559	A8BM21	UAA transporter family protein (A8BM21_GIAIC)	GL50803_15483		42.44652705556708	56.33	3.88	31.248640435047452					Single Protein		A8BM21	1	1	1	1	1	1	1	1	100.0	Doubtful
560	E2RU52	Pribosyltran_N domain-containing protein (E2RU52_GIAIC)	GL50803_21750		40.61017645639983	82.43	3.78	25.33673548787631					Single Protein		E2RU52	1	2	2	1	2	1	1	2	100.0	Doubtful
561	E2RTT6	Ornithine transcarbamylase (E2RTT6_GIAIC)	GL50803_10311		36.412817414484074	90.52	44.65	377.669068103369	Oxidation of M(M30, M65, M112, M113, M269)	Oxidation of M(5)			Single Protein		E2RTT6	28	32	32	28	32	28	75	97	100.0	Confident
562	E2RTT5	AP complex subunit sigma (E2RTT5_GIAIC)	GL50803_5328		16.831724844970687	65.96	24.11	257.0452680947452					Single Protein		E2RTT5	3	5	5	3	5	3	4	6	100.0	Confident
563	E2RU57	Alpha-7.3 giardin (E2RU57_GIAIC)	GL50803_114787		32.95148889460005	100.0	49.49	160.12503581589743	Oxidation of M(M18)	Oxidation of M(1)			Single Protein		E2RU57	19	30	11	8	17	13	26	41	100.0	Confident
564	A8BM32	KRR1 small subunit processome component (A8BM32_GIAIC)	GL50803_12598		37.478319589472356	100.0	10.67	47.158771388257584	Oxidation of M(M231)	Oxidation of M(1)			Single Protein		A8BM32	3	13	13	3	13	3	3	15	100.0	Confident
565	E2RU41	Isoleucyl-tRNA synthetase (E2RU41_GIAIC)	GL50803_104173		133.51716891498896	66.95	4.81	20.405701527920915					Single Protein		E2RU41	6	24	24	6	24	6	7	25	100.0	Confident
566	E2RTS1	Radical_SAM domain-containing protein (E2RTS1_GIAIC)	GL50803_9368		38.893246414184965	69.54	2.3	26.699787713489908					Single Protein		E2RTS1	1	6	6	1	6	1	1	6	100.0	Doubtful
567	E2RU42	Glucokinase (E2RU42_GIAIC)	GL50803_8826		37.688708383140906	67.64	23.03	120.92365980247708	Oxidation of M(M212, M241, M314)	Oxidation of M(3)			Single Protein		E2RU42	8	10	10	8	10	8	12	15	100.0	Confident
568	E2RU45	Vacuolar protein sorting 35 (E2RU45_GIAIC)	GL50803_23833		87.44788062066618	74.25	3.4	21.160160075716124	Oxidation of M(M484, M485)	Oxidation of M(2)			Single Protein		E2RU45	3	15	15	3	15	3	3	15	100.0	Confident
569	E2RU47	Ribosomal_L18_c domain-containing protein (E2RU47_GIAIC)	GL50803_17395		33.874019073947174	92.59	59.93	162.78710212930238	Oxidation of M(M171, M185, M206, M214, M245)	Oxidation of M(5)			Single Protein		E2RU47	25	42	42	25	42	25	35	58	100.0	Confident
570	E2RTS6	Phosphopyruvate hydratase (E2RTS6_GIAIC)	GL50803_11118		48.1891316595803	60.45	18.43	119.07086280699704	Oxidation of M(M84, M181)	Oxidation of M(2)			Single Protein		E2RTS6	10	16	16	10	16	10	20	34	100.0	Confident
571	E2RTV5	Disc-associated protein (E2RTV5_GIAIC)	GL50803_16424		29.68384179986526	91.27	9.52	133.92274472163194					Single Protein		E2RTV5	2	12	12	2	12	2	5	18	100.0	Confident
572	E2RTV1	TCP-1 chaperonin subunit epsilon (E2RTV1_GIAIC)	GL50803_11992		61.15450898947689	74.5	2.35	16.19411308534129					Single Protein		E2RTV1	1	9	9	1	9	1	2	15	100.0	Doubtful
573	A8BLT6	Serine/threonine-protein phosphatase (A8BLT6_GIAIC)	GL50803_14311		38.278030779890464	75.22	18.88	59.94892917686241	Oxidation of M(M92)	Oxidation of M(1)			Single Protein		A8BLT6	5	7	6	4	6	4	5	13	100.0	Confident
574	E2RU65	Malate dehydrogenase (E2RU65_GIAIC)	GL50803_3331		35.47116029524868	61.63	16.01	84.79178430340534	Oxidation of M(M156, M323)	Oxidation of M(2)			Single Protein		E2RU65	7	12	12	7	12	7	8	12	100.0	Confident
575	E2RTU4	Alpha-11 giardin (E2RTU4_GIAIC)	GL50803_17153		34.98863204906227	83.06	50.16	305.2034787050481	Oxidation of M(M248)	Oxidation of M(1)			Single Protein		E2RTU4	16	25	25	16	25	16	36	49	100.0	Confident
576	E2RTU0	Mitogen-activated protein kinase (E2RTU0_GIAIC)	GL50803_17563		43.925709159326026	69.35	2.34	24.10609404989375	Oxidation of M(M299)	Oxidation of M(1)			Single Protein		E2RTU0	1	7	7	1	7	1	1	7	100.0	Doubtful
577	E2RTU7	Beta-giardin (E2RTU7_GIAIC)	GL50803_4812		30.857711325061654	88.6	80.15	437.51270579216623	Oxidation of M(M14, M34, M45, M62, M99, M110, M171)	Oxidation of M(7)			Single Protein		E2RTU7	39	56	56	39	56	39	69	100	100.0	Confident
578	ALBU_HUMAN				69.32149565531064	91.95	8.37	106.21459064129431					Single Protein		ALBU_HUMAN	6	18	15	4	15	4	32	56	100.0	Confident
579	A8BLW4	Uncharacterized protein (A8BLW4_GIAIC)	GL50803_6330		29.382973143722797	46.86	6.27	99.65117619050564					Single Protein		A8BLW4	2	4	4	2	4	2	2	4	99.1304347826087	Doubtful
